"AGED -- 2008 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE"
AGED BENEFICIARIES

STATE,CODE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART A DEMOG FACTORS,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
TEXAS                    ,45621,HARTLEY                ,120,"902,214",626.54,"845,217",586.96,"9,820","43,934","3,243",1.168,113,"532,391",391.16,1.130,0.940
TEXAS                    ,45630,HASKELL                ,"1,149","5,768,951",418.40,"5,463,353",396.24,"20,863","278,977","5,758",1.113,"1,122","4,457,681",330.96,1.079,0.966
TEXAS                    ,45631,HAYS                   ,"10,594","44,309,006",348.54,"41,501,790",326.46,"212,564","2,522,668","71,984",0.938,"9,915","39,624,070",333.00,0.970,0.924
TEXAS                    ,45632,HEMPHILL               ,412,"1,808,181",365.73,"1,743,243",352.60,"12,110","47,631","5,197",0.996,396,"1,123,441",236.22,1.013,0.864
TEXAS                    ,45640,HENDERSON              ,"8,663","44,152,381",424.72,"41,779,886",401.90,"159,788","2,148,674","64,033",1.017,"8,409","39,353,536",389.99,1.016,1.027
TEXAS                    ,45650,HIDALGO                ,"52,302","305,136,957",486.18,"238,006,920",379.22,"920,803","66,052,782","156,452",1.298,"50,174","394,174,380",654.67,1.186,1.213
TEXAS                    ,45651,HILL                   ,"5,290","24,576,470",387.15,"22,648,200",356.78,"304,838","1,542,279","81,153",1.013,"5,059","18,566,160",305.80,1.023,0.972
TEXAS                    ,45652,HOCKLEY                ,"2,491","12,523,708",418.97,"11,351,602",379.75,"255,466","808,734","107,906",1.008,"2,414","10,429,084",360.02,1.005,0.903
TEXAS                    ,45653,HOOD                   ,"8,599","30,558,900",296.15,"28,322,495",274.47,"456,892","1,641,095","138,418",0.892,"8,322","32,925,131",329.68,0.941,0.929
TEXAS                    ,45654,HOPKINS                ,"4,694","20,779,092",368.89,"19,542,489",346.94,"102,894","1,105,605","28,104",1.018,"4,518","20,957,065",386.48,1.019,1.004
TEXAS                    ,45660,HOUSTON                ,"3,781","14,900,233",328.40,"13,864,401",305.57,"84,949","919,952","30,931",1.058,"3,667","15,185,416",345.09,1.033,0.966
TEXAS                    ,45661,HOWARD                 ,"4,051","16,757,494",344.72,"15,479,645",318.43,"137,593","1,097,024","43,232",1.029,"3,846","14,697,023",318.43,1.035,1.005
TEXAS                    ,45662,HUDSPETH               ,320,"905,351",235.77,"731,962",190.62,"7,795","161,352","4,242",1.142,304,"634,473",173.59,1.107,0.919
TEXAS                    ,45670,HUNT                   ,"9,587","50,650,645",440.27,"47,188,477",410.18,"599,694","2,679,731","182,743",0.986,"9,079","49,558,695",454.86,1.000,1.035
TEXAS                    ,45671,HUTCHINSON             ,"3,057","15,221,120",414.93,"14,129,036",385.16,"216,784","809,010","66,290",0.961,"2,988","13,126,151",366.03,0.983,0.935
TEXAS                    ,45672,IRION                  ,235,"684,867",242.86,"626,049",222.00,"8,906","47,387","2,525",0.927,224,"761,076",282.41,0.961,0.908
TEXAS                    ,45680,JACK                   ,"1,078","6,055,352",468.10,"5,733,811",443.24,"51,725","253,439","16,377",0.966,"1,046","5,213,272",415.30,0.985,1.018
TEXAS                    ,45681,JACKSON                ,"1,850","9,404,656",423.63,"8,790,282",395.96,"53,541","545,263","15,570",1.047,"1,799","8,353,158",386.77,1.026,1.005
TEXAS                    ,45690,JASPER                 ,"4,617","20,803,235",375.48,"19,314,423",348.61,"141,003","1,308,498","39,311",1.040,"4,500","23,424,414",433.75,1.036,1.046
TEXAS                    ,45691,JEFF DAVIS             ,388,"916,933",196.94,"810,866",174.16,"19,088","78,941","8,038",0.925,377,"1,139,194",251.53,0.956,0.915
TEXAS                    ,45700,JEFFERSON              ,"24,813","127,890,111",429.51,"118,488,350",397.94,"745,296","8,435,837","220,628",1.004,"23,855","113,676,717",397.11,1.012,1.103
TEXAS                    ,45710,JIM HOGG               ,626,"3,335,339",444.00,"2,789,754",371.37,"4,281","538,736","2,568",1.321,608,"4,336,358",594.10,1.147,1.144
TEXAS                    ,45711,JIM WELLS              ,"4,056","22,076,345",453.57,"19,851,002",407.85,"127,925","2,040,032","57,386",1.209,"3,913","26,352,521",561.22,1.134,1.195
TEXAS                    ,45720,JOHNSON                ,"12,374","68,178,372",459.15,"64,260,851",432.77,"356,056","3,444,598","116,867",0.935,"11,557","51,680,792",372.63,0.979,1.009
TEXAS                    ,45721,JONES                  ,"2,037","9,993,369",408.83,"9,463,340",387.14,"26,432","499,294","4,303",1.138,"1,985","7,484,875",314.12,1.100,0.975
TEXAS                    ,45722,KARNES                 ,"2,061","10,078,298",407.50,"9,393,413",379.81,"60,129","611,559","13,197",1.216,"2,024","8,218,220",338.34,1.127,1.035
TEXAS                    ,45730,KAUFMAN                ,"11,743","57,619,546",408.89,"53,739,624",381.36,"626,605","3,043,900","209,417",0.938,"11,131","55,236,540",413.53,0.970,0.985
TEXAS                    ,45731,KENDALL                ,"5,292","19,256,385",303.23,"17,278,684",272.09,"129,502","1,803,690","44,509",0.910,"5,004","18,869,782",314.23,0.952,0.899
TEXAS                    ,45732,KENEDY                 ,37,"235,454",530.30,"215,980",486.44,590,"18,698",186,1.036,36,"153,995",352.36,0.993,1.191
TEXAS                    ,45733,KENT                   ,162,"572,526",294.51,"541,797",278.70,"4,856","23,693","2,180",1.029,152,"660,142",361.33,1.036,1.022
TEXAS                    ,45734,KERR                   ,"11,455","38,141,177",277.47,"36,314,255",264.18,"112,690","1,671,174","43,058",0.957,"10,981","40,077,377",304.13,0.982,0.940
TEXAS                    ,45740,KIMBLE                 ,798,"2,524,180",263.59,"2,406,917",251.35,"4,125","111,448","1,690",1.011,774,"2,995,362",322.50,1.016,0.870
TEXAS                    ,45741,KING                   ,20,"75,882",316.18,"73,447",306.03,102,"2,316",17,0.761,18,"57,815",255.86,0.864,0.925
TEXAS                    ,45742,KINNEY                 ,621,"2,044,380",274.34,"1,816,174",243.72,"24,579","199,123","4,504",1.060,599,"2,163,164",300.56,1.031,1.004
TEXAS                    ,45743,KLEBERG                ,"2,879","13,353,536",386.52,"12,106,371",350.42,"99,814","1,109,727","37,624",1.108,"2,756","13,845,479",418.57,1.066,1.083
TEXAS                    ,45744,KNOX                   ,699,"3,311,053",394.74,"3,085,243",367.82,"27,427","192,605","5,778",1.141,693,"3,117,649",374.72,1.103,0.966
TEXAS                    ,45750,LAMAR                  ,"7,543","36,553,855",403.84,"34,253,379",378.42,"175,941","2,083,220","41,315",1.054,"7,261","37,612,297",431.66,1.036,1.066
TEXAS                    ,45751,LAMB                   ,"2,052","9,884,420",401.41,"9,042,587",367.23,"212,285","544,749","84,799",1.087,"1,983","7,621,893",320.26,1.058,0.939
TEXAS                    ,45752,LAMPASAS               ,"2,477","13,334,354",448.61,"12,051,477",405.45,"559,613","595,895","127,369",0.964,"2,364","10,295,855",362.94,0.986,0.927
TEXAS                    ,45753,LA SALLE               ,566,"3,032,004",446.41,"2,644,749",389.39,"8,439","376,935","1,881",1.258,538,"2,131,328",329.67,1.131,1.050
TEXAS                    ,45754,LAVACA                 ,"4,284","20,654,332",401.77,"19,762,507",384.42,"84,799","779,967","27,059",1.080,"4,190","16,876,126",335.63,1.036,0.963
TEXAS                    ,45755,LEE                    ,"1,933","9,045,667",389.97,"8,486,698",365.87,"105,881","428,301","24,787",1.008,"1,853","8,674,348",389.95,1.010,0.953
TEXAS                    ,45756,LEON                   ,"3,432","13,646,983",331.37,"12,511,312",303.79,"216,916","859,953","58,802",0.947,"3,295","13,277,077",335.71,0.972,0.929
TEXAS                    ,45757,LIBERTY                ,"7,088","44,701,782",525.56,"40,510,363",476.28,"950,768","2,898,742","341,909",0.971,"6,694","35,525,325",442.24,0.990,1.086
TEXAS                    ,45758,LIMESTONE              ,"2,955","14,352,903",404.76,"13,405,487",378.05,"168,435","730,730","48,251",1.054,"2,821","12,335,050",364.38,1.042,0.945
TEXAS                    ,45759,LIPSCOMB               ,473,"1,721,703",303.33,"1,610,188",283.68,"21,511","84,534","5,470",0.937,456,"1,493,303",272.80,0.956,0.876
TEXAS                    ,45760,LIVE OAK               ,"1,105","4,635,901",349.62,"4,148,058",312.82,"36,720","433,262","17,861",1.089,"1,065","4,527,530",354.18,1.060,1.044
TEXAS                    ,45761,LLANO                  ,"3,925","15,042,937",319.38,"14,119,492",299.78,"175,089","699,684","48,672",0.953,"3,805","15,924,360",348.71,0.981,0.895
TEXAS                    ,45762,LOVING                 ,12,"228,922","1,589.74","188,447","1,308.66","2,367","37,376",732,0.892,11,"117,320",882.37,0.945,0.814
TEXAS                    ,45770,LUBBOCK                ,"25,961","137,084,062",440.03,"121,471,317",389.92,"4,236,809","9,364,827","2,011,109",0.973,"24,691","118,638,394",400.40,0.993,1.002
TEXAS                    ,45771,LYNN                   ,808,"4,341,981",447.81,"3,965,972",409.03,"103,779","226,635","45,595",0.981,767,"3,657,969",397.09,1.007,0.970
TEXAS                    ,45772,MC CULLOCH             ,"1,491","5,573,818",311.53,"5,277,542",294.97,"13,548","277,251","5,477",1.119,"1,451","6,662,347",382.58,1.083,0.992
TEXAS                    ,45780,MC LENNAN              ,"21,861","94,247,424",359.27,"86,417,772",329.42,"1,997,803","5,228,067","603,782",1.034,"20,142","80,304,630",332.24,1.041,0.930
TEXAS                    ,45781,MC MULLEN              ,143,"540,295",314.86,"468,359",272.94,"3,536","67,148","1,252",0.890,135,"401,835",248.05,0.945,1.029
TEXAS                    ,45782,MADISON                ,"1,519","7,563,227",414.92,"7,071,318",387.94,"128,812","339,014","24,083",1.034,"1,463","6,623,161",377.19,1.020,0.959
TEXAS                    ,45783,MARION                 ,"1,452","7,340,575",421.29,"6,870,248",394.30,"31,174","428,079","11,074",1.099,"1,381","6,598,390",397.90,1.059,1.019
TEXAS                    ,45784,MARTIN                 ,482,"2,624,283",453.71,"2,518,628",435.45,"21,593","76,132","7,930",1.033,470,"2,133,028",377.79,1.027,0.960
TEXAS                    ,45785,MASON                  ,856,"2,672,538",260.18,"2,489,236",242.33,"20,914","157,138","5,250",1.014,837,"3,504,903",348.75,1.010,0.911
TEXAS                    ,45790,MATAGORDA              ,"4,431","23,435,239",440.74,"21,717,474",408.44,"423,509","1,166,490","127,766",1.026,"4,268","21,879,683",427.16,1.017,1.010
TEXAS                    ,45791,MAVERICK               ,"5,225","27,394,978",436.92,"24,888,679",396.95,"56,338","2,418,796","31,165",1.316,"4,857","22,494,052",385.93,1.181,1.158
TEXAS                    ,45792,MEDINA                 ,"3,962","18,679,281",392.88,"16,613,901",349.44,"63,901","1,974,212","27,267",1.073,"3,799","16,092,565",353.00,1.042,0.979
TEXAS                    ,45793,MENARD                 ,491,"1,714,228",290.94,"1,580,663",268.27,"10,033","120,327","3,205",1.094,477,"2,033,198",355.08,1.061,0.892
TEXAS                    ,45794,MIDLAND                ,"12,469","50,863,742",339.93,"48,177,034",321.98,"610,822","1,812,133","263,753",0.977,"11,871","44,009,768",308.94,0.994,0.887
TEXAS                    ,45795,MILAM                  ,"2,462","18,988,534",642.72,"16,770,485",567.64,"893,412","1,104,234","220,403",1.103,"2,311","15,939,943",574.56,1.071,0.983
TEXAS                    ,45796,MILLS                  ,703,"3,633,336",430.69,"3,299,424",391.11,"124,616","174,919","34,377",1.119,672,"3,013,531",373.24,1.095,0.918
TEXAS                    ,45797,MITCHELL               ,"1,133","5,215,313",383.59,"4,946,792",363.84,"22,637","236,431","9,453",1.123,"1,107","3,930,825",295.82,1.086,0.961
TEXAS                    ,45800,MONTAGUE               ,"3,628","17,883,721",410.78,"17,236,593",395.92,"138,939","471,172","37,017",1.010,"3,529","13,818,679",326.23,1.017,0.940
TEXAS                    ,45801,MONTGOMERY             ,"31,400","157,324,588",417.53,"146,441,263",388.64,"2,092,978","8,278,138","512,209",0.884,"29,041","140,871,655",404.22,0.939,0.985
TEXAS                    ,45802,MOORE                  ,"1,821","7,435,590",340.27,"6,724,638",307.74,"102,786","575,736","32,430",0.983,"1,757","6,845,422",324.50,0.999,0.959
TEXAS                    ,45803,MORRIS                 ,"2,115","8,610,505",339.26,"8,035,495",316.61,"50,678","511,948","12,384",1.047,"2,038","8,899,634",363.78,1.035,1.000
TEXAS                    ,45804,MOTLEY                 ,297,"1,369,243",384.19,"1,220,215",342.37,"44,301","87,830","16,897",1.001,286,"1,234,153",358.76,0.997,0.921
TEXAS                    ,45810,NACOGDOCHES            ,"6,858","32,252,686",391.91,"30,156,121",366.43,"110,074","1,956,097","30,394",1.022,"6,604","30,878,050",389.63,1.022,1.041
TEXAS                    ,45820,NAVARRO                ,"6,110","29,439,643",401.52,"26,878,432",366.59,"333,300","2,138,168","89,743",1.045,"5,858","25,994,033",369.73,1.026,0.975
TEXAS                    ,45821,NEWTON                 ,"1,601","7,622,435",396.75,"7,050,711",367.00,"46,571","510,574","14,579",1.038,"1,555","8,250,458",442.03,1.032,1.030
TEXAS                    ,45822,NOLAN                  ,"2,324","11,266,953",404.01,"10,394,822",372.73,"58,656","798,314","15,161",1.052,"2,262","8,807,933",324.49,1.043,1.032
TEXAS                    ,45830,NUECES                 ,"23,120","113,181,997",407.95,"100,390,271",361.84,"1,188,247","10,972,803","630,676",1.043,"21,661","105,315,250",405.16,1.038,1.063
TEXAS                    ,45831,OCHILTREE              ,946,"4,831,202",425.58,"4,557,885",401.51,"49,806","209,637","13,874",0.955,905,"3,409,711",313.80,0.978,0.845
TEXAS                    ,45832,OLDHAM                 ,327,"1,392,489",354.86,"1,314,543",335.00,"18,408","53,527","6,011",0.887,298,"905,820",252.81,0.946,0.829
TEXAS                    ,45840,ORANGE                 ,"9,350","50,685,195",451.74,"46,967,051",418.60,"328,844","3,296,681","92,619",0.932,"9,062","42,901,007",394.48,0.966,1.039
TEXAS                    ,45841,PALO PINTO             ,"3,658","17,936,662",408.62,"16,584,053",377.80,"257,067","1,022,624","72,918",1.001,"3,494","15,022,733",358.21,1.016,0.972
TEXAS                    ,45842,PANOLA                 ,"3,028","16,436,478",452.35,"15,487,298",426.22,"29,779","906,064","13,337",1.018,"2,948","13,237,453",374.19,1.010,1.024
TEXAS                    ,45843,PARKER                 ,"10,379","48,813,079",391.92,"45,820,571",367.89,"689,533","2,085,163","217,812",0.913,"9,779","41,996,459",357.87,0.956,0.995
TEXAS                    ,45844,PARMER                 ,"1,114","4,713,159",352.57,"4,405,833",329.58,"55,620","234,087","17,619",1.058,"1,075","4,107,376",318.16,1.048,0.887
TEXAS                    ,45845,PECOS                  ,"1,588","6,410,842",336.42,"5,682,615",298.21,"92,887","607,256","28,084",1.154,"1,532","5,939,395",322.88,1.094,0.926
TEXAS                    ,45850,POLK                   ,"12,016","50,079,043",347.31,"46,006,964",319.07,"764,860","3,063,783","243,436",0.860,"11,643","49,561,641",354.72,0.927,0.915
TEXAS                    ,45860,POTTER                 ,"20,665","92,104,957",371.42,"84,914,678",342.43,"1,510,719","5,145,656","533,904",0.950,"19,390","84,537,872",363.31,0.981,0.980
TEXAS                    ,45861,PRESIDIO               ,"1,326","4,465,985",280.67,"3,893,783",244.71,"59,484","488,385","24,333",1.367,"1,229","3,490,636",236.64,1.224,0.983
TEXAS                    ,45870,RAINS                  ,"1,603","6,469,397",336.32,"6,062,834",315.18,"52,149","334,406","20,008",0.940,"1,528","6,516,650",355.36,0.973,0.970
TEXAS                    ,45871,RANDALL                ,"3,989","17,156,197",358.41,"15,911,853",332.41,"257,789","892,794","93,761",1.004,"3,852","16,130,722",348.95,1.009,0.925
TEXAS                    ,45872,REAGAN                 ,291,"1,651,360",472.90,"1,554,736",445.23,"5,625","89,289","1,710",1.141,284,"1,125,377",329.25,1.102,0.957
TEXAS                    ,45873,REAL                   ,774,"2,749,468",296.02,"2,514,471",270.72,"16,100","212,954","5,943",1.009,753,"2,680,082",296.44,1.010,0.900
TEXAS                    ,45874,RED RIVER              ,"2,338","13,524,195",482.04,"12,804,062",456.38,"52,759","651,308","16,066",1.142,"2,250","13,143,680",486.71,1.099,1.142
TEXAS                    ,45875,REEVES                 ,"1,536","6,190,837",335.87,"5,385,552",292.18,"88,823","676,231","40,231",1.254,"1,490","6,061,219",338.92,1.143,0.973
TEXAS                    ,45876,REFUGIO                ,"1,247","6,322,393",422.51,"5,911,586",395.05,"27,654","370,853","12,300",1.058,"1,212","6,399,615",439.99,1.039,1.056
TEXAS                    ,45877,ROBERTS                ,108,"487,464",376.13,"450,945",347.95,"5,766","28,868","1,885",0.920,104,"511,553",407.94,0.949,1.093
TEXAS                    ,45878,ROBERTSON              ,"2,146","10,212,458",396.57,"9,294,612",360.93,"230,355","635,671","51,820",1.122,"2,033","9,935,935",407.18,1.078,0.972
TEXAS                    ,45879,ROCKWALL               ,"5,534","23,743,992",357.55,"22,540,534",339.42,"299,964","808,380","95,114",0.887,"5,144","25,041,693",405.66,0.941,0.928
TEXAS                    ,45880,RUNNELS                ,"1,950","8,995,602",384.43,"8,440,434",360.70,"47,236","495,327","12,605",1.068,"1,880","8,098,557",358.95,1.050,0.977
TEXAS                    ,45881,RUSK                   ,"5,175","28,050,417",451.70,"26,464,803",426.16,"83,755","1,456,090","45,769",1.057,"5,020","24,190,137",401.55,1.039,1.031
TEXAS                    ,45882,SABINE                 ,"2,720","12,335,602",377.93,"11,721,770",359.12,"60,775","534,484","18,573",0.941,"2,636","12,624,933",399.08,0.973,1.036
