"AGED -- 2007 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) AND 2007 DEMOGRAPHIC FACTORS "
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE
PERSONS AGED 65 AND OVER

 STATE , CODE , COUNTY ,PART A ENROLLMENT ,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME ,PART A DSH ,PART A GME ,PART A DEMOG FACTORS,PART B ENROLLMENT ,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA ,PART B DEMOG FACTORS,AGED & DBLD MEAN RISK SCORES
VIRGINIA                 ,49340,FREDERICK              ,"5,905","20,183,951",284.84,"19,113,312",269.73,"394,075","553,247","123,317",0.881,"5,574","16,047,957",239.91,0.939,0.934
VIRGINIA                 ,49342,FREDERICKSBURG CITY    ,"6,980","34,329,144",409.85,"33,428,457",399.10,"454,635","296,171","149,881",0.918,"6,648","25,142,623",315.16,0.950,1.037
VIRGINIA                 ,49343,GALAX CITY             ,"2,729","10,231,573",312.43,"9,211,042",281.27,"342,614","536,877","141,040",0.977,"2,662","9,056,003",283.42,0.990,0.990
VIRGINIA                 ,49350,GILES                  ,"2,639","10,069,301",317.96,"9,611,341",303.50,"135,427","262,761","59,772",0.948,"2,538","7,184,684",235.86,0.968,1.029
VIRGINIA                 ,49360,GLOUCESTER             ,"4,313","12,794,012",247.20,"11,910,083",230.12,"342,937","418,890","122,102",0.895,"4,075","12,192,768",249.33,0.943,0.942
VIRGINIA                 ,49370,GOOCHLAND              ,"1,986","6,906,358",289.79,"6,623,056",277.91,"98,850","146,573","37,879",0.883,"1,858","5,609,271",251.51,0.935,0.906
VIRGINIA                 ,49380,GRAYSON                ,"2,368","9,225,386",324.65,"8,366,978",294.45,"267,451","473,567","117,390",1.016,"2,324","7,814,824",280.16,0.998,0.957
VIRGINIA                 ,49390,GREENE                 ,"1,747","5,656,624",269.83,"4,525,533",215.87,"612,893","244,859","273,339",0.895,"1,656","4,500,010",226.37,0.936,0.936
VIRGINIA                 ,49400,GREENSVILLE            ,486,"1,757,408",301.34,"1,490,107",255.51,"97,928","147,707","21,666",1.133,477,"1,171,453",204.26,1.058,0.907
VIRGINIA                 ,49410,HALIFAX                ,"4,597","15,671,812",284.09,"14,027,977",254.30,"393,594","1,149,735","100,506",1.038,"4,469","13,153,823",245.25,1.009,0.973
VIRGINIA                 ,49411,HAMPTON CITY           ,"14,345","44,589,882",259.03,"41,314,536",240.01,"848,809","2,048,154","378,383",0.895,"13,493","47,004,489",290.30,0.942,0.967
VIRGINIA                 ,49420,HANOVER                ,"12,853","44,768,756",290.26,"42,823,538",277.65,"770,837","930,230","244,151",0.882,"12,138","38,026,624",261.06,0.931,0.964
VIRGINIA                 ,49421,HARRISONBURG CITY      ,"3,721","11,437,639",256.15,"10,462,248",234.31,"449,451","402,188","123,752",0.978,"3,543","9,767,433",229.69,1.003,0.978
VIRGINIA                 ,49430,HENRICO                ,"26,356","99,269,763",313.87,"94,860,676",299.93,"1,423,240","2,418,560","567,287",0.937,"24,698","78,234,015",263.96,0.972,0.975
VIRGINIA                 ,49440,HENRY                  ,"6,277","19,802,349",262.90,"18,273,972",242.60,"497,745","823,797","206,835",0.940,"6,078","17,544,337",240.51,0.969,0.918
VIRGINIA                 ,49450,HIGHLAND               ,504,"1,781,862",294.62,"1,633,242",270.05,"82,919","36,972","28,729",0.928,483,"1,459,337",251.65,0.956,1.054
VIRGINIA                 ,49451,HOPEWELL CITY          ,"3,193","15,010,421",391.75,"14,109,578",368.24,"213,686","608,567","78,590",0.940,"3,076","9,987,337",270.50,0.969,1.025
VIRGINIA                 ,49460,ISLE OF WIGHT          ,"3,776","11,679,181",257.75,"10,614,882",234.26,"260,719","683,909","119,671",0.902,"3,563","11,493,183",268.75,0.945,0.985
VIRGINIA                 ,49470,JAMES CITY CO          ,"3,170","6,758,937",177.68,"6,299,418",165.60,"179,633","213,291","66,595",0.834,"2,927","9,488,439",270.10,0.927,0.873
VIRGINIA                 ,49480,KING AND QUEEN         ,891,"3,128,271",292.58,"2,992,874",279.92,"56,968","59,495","18,934",0.938,854,"2,315,376",225.74,0.958,0.979
VIRGINIA                 ,49490,KING GEORGE            ,"1,866","6,678,408",298.25,"6,512,878",290.86,"74,867","56,242","34,421",0.897,"1,713","5,313,127",258.40,0.950,0.974
VIRGINIA                 ,49500,KING WILLIAM           ,"1,637","5,724,241",291.40,"5,421,235",275.97,"126,744","134,018","42,244",0.916,"1,545","4,738,730",255.48,0.951,0.981
VIRGINIA                 ,49510,LANCASTER              ,"3,508","10,199,974",242.30,"9,322,914",221.47,"349,879","411,160","116,021",0.944,"3,399","10,166,402",249.21,0.967,0.971
VIRGINIA                 ,49520,LEE                    ,"2,831","13,933,935",410.16,"12,494,158",367.78,"173,764","1,177,394","88,619",1.033,"2,758","10,557,050",318.94,1.028,0.999
VIRGINIA                 ,49522,LEXINGTON              ,"2,463","7,090,072",239.89,"6,458,695",218.52,"325,764","185,801","119,812",0.905,"2,350","6,459,237",228.99,0.946,0.923
VIRGINIA                 ,49530,LOUDOUN                ,"13,439","48,982,655",303.73,"47,031,812",291.64,"868,659","764,036","318,148",0.865,"12,085","42,474,685",292.88,0.937,0.938
VIRGINIA                 ,49540,LOUISA                 ,"3,795","13,985,559",307.10,"11,735,864",257.70,"1,175,259","542,236","532,200",0.888,"3,581","9,591,325",223.19,0.938,0.926
VIRGINIA                 ,49550,LUNENBURG              ,"1,448","5,782,360",332.78,"5,225,366",300.72,"135,589","369,882","51,523",1.009,"1,363","4,228,511",258.51,1.009,1.001
VIRGINIA                 ,49551,LYNCHBURG CITY         ,"10,985","42,045,827",318.96,"39,122,588",296.79,"929,915","1,707,613","285,711",0.971,"10,548","30,781,829",243.18,0.987,0.977
VIRGINIA                 ,49560,MADISON                ,"1,609","5,737,058",297.13,"4,469,763",231.50,"674,761","310,734","281,800",0.954,"1,548","4,284,971",230.65,0.980,0.904
VIRGINIA                 ,49561,MARTINSVILLE CITY      ,"4,567","16,774,279",306.08,"15,698,851",286.45,"345,897","576,365","153,166",0.952,"4,420","12,927,478",243.72,0.960,1.000
VIRGINIA                 ,49563,MANASSAS CITY          ,"6,552","25,809,707",328.27,"24,164,926",307.35,"444,389","1,016,661","183,731",0.868,"5,816","19,352,008",277.26,0.944,0.950
VIRGINIA                 ,49565,MANASSAS PARK CITY     ,5,"32,405",540.08,"28,788",479.80,"1,339","1,315",963,1.000,5,"52,139",868.98,1.010,1.969
VIRGINIA                 ,49570,MATHEWS                ,"1,888","4,870,148",214.96,"4,520,619",199.53,"137,999","165,975","45,555",0.901,"1,822","5,035,248",230.20,0.942,0.902
VIRGINIA                 ,49580,MECKLENBURG            ,"5,512","19,573,261",295.92,"17,110,391",258.68,"674,358","1,583,941","204,571",0.961,"5,306","15,596,159",244.92,0.975,1.001
VIRGINIA                 ,49590,MIDDLESEX              ,"2,311","6,673,163",240.63,"6,175,101",222.67,"172,996","259,367","65,699",0.927,"2,220","6,450,690",242.10,0.954,0.922
VIRGINIA                 ,49600,MONTGOMERY             ,"7,562","25,561,654",281.69,"23,976,465",264.22,"463,449","958,878","162,862",0.910,"7,126","21,305,519",249.13,0.958,0.981
VIRGINIA                 ,49620,NELSON                 ,"2,866","11,251,442",327.15,"8,806,517",256.06,"1,279,667","584,510","580,748",0.916,"2,737","7,740,884",235.66,0.954,0.936
VIRGINIA                 ,49621,NEW KENT               ,"1,841","5,900,240",267.08,"5,551,763",251.30,"150,568","149,616","48,293",0.841,"1,729","5,522,688",266.15,0.912,0.970
VIRGINIA                 ,49622,NEWPORT NEWS CITY      ,"16,403","55,872,512",283.85,"50,189,808",254.98,"1,891,779","2,866,132","924,793",0.924,"15,541","51,489,155",276.08,0.960,0.995
VIRGINIA                 ,49641,NORFOLK CITY           ,"19,202","74,952,517",325.28,"67,458,898",292.76,"2,677,624","3,488,556","1,327,439",0.967,"17,898","64,302,387",299.38,0.984,1.119
VIRGINIA                 ,49650,NORTHAMPTON            ,"2,385","8,336,552",291.28,"7,649,378",267.27,"117,374","525,040","44,760",1.027,"2,308","7,433,497",268.34,1.020,1.076
VIRGINIA                 ,49660,NORTHUMBERLAND         ,"2,854","8,045,705",234.92,"7,519,570",219.56,"200,995","245,291","79,849",0.894,"2,757","8,196,958",247.69,0.937,0.952
VIRGINIA                 ,49661,NORTON CITY            ,694,"4,099,840",492.30,"3,586,441",430.65,"116,288","338,202","58,909",0.915,666,"2,991,964",373.99,0.953,1.084
VIRGINIA                 ,49670,NOTTOWAY               ,"2,350","8,459,430",299.98,"7,851,100",278.41,"129,969","411,435","66,926",1.060,"2,258","6,899,946",254.62,1.044,0.994
VIRGINIA                 ,49680,ORANGE                 ,"5,659","20,438,970",300.98,"17,385,469",256.02,"1,638,368","785,761","629,372",0.884,"5,396","17,184,108",265.34,0.939,0.915
VIRGINIA                 ,49690,PAGE                   ,"3,388","11,720,304",288.28,"10,688,707",262.91,"515,681","340,115","175,801",0.948,"3,238","9,509,396",244.71,0.975,0.964
VIRGINIA                 ,49700,PATRICK                ,"3,113","9,354,846",250.42,"8,543,854",228.71,"264,490","403,010","143,492",0.963,"3,042","9,101,235",249.31,0.974,0.918
VIRGINIA                 ,49701,PETERSBURG CITY        ,"5,091","22,208,613",363.53,"20,135,857",329.60,"435,229","1,468,149","169,378",0.992,"4,847","14,957,471",257.12,0.994,1.076
VIRGINIA                 ,49710,PITTSYLVANIA           ,"5,979","17,312,362",241.29,"15,647,892",218.10,"542,865","970,883","150,722",0.992,"5,794","15,889,272",228.50,0.988,0.958
VIRGINIA                 ,49711,PORTSMOUTH CITY        ,"10,874","39,847,037",305.37,"36,115,676",276.77,"1,006,378","2,343,837","381,146",0.955,"10,169","37,390,543",306.40,0.975,1.071
VIRGINIA                 ,49712,POQUOSON CITY          ,796,"2,265,270",237.15,"2,032,435",212.78,"68,106","128,242","36,487",0.882,757,"2,745,062",301.86,0.932,0.947
VIRGINIA                 ,49720,POWHATAN               ,"2,598","8,765,959",281.18,"8,345,705",267.70,"122,887","244,232","53,135",0.857,"2,439","7,602,830",259.67,0.916,0.905
VIRGINIA                 ,49730,PRINCE EDWARD          ,"2,923","10,965,183",312.61,"10,036,777",286.14,"254,626","583,458","90,322",0.972,"2,787","8,234,514",246.19,0.988,0.950
VIRGINIA                 ,49740,PRINCE GEORGE          ,"2,182","8,362,326",319.37,"7,576,351",289.35,"232,787","487,331","65,857",0.853,"2,086","6,320,530",252.42,0.917,0.914
VIRGINIA                 ,49750,PRINCE WILLIAM         ,"14,488","48,708,465",280.17,"44,855,952",258.01,"1,053,529","2,378,484","420,500",0.844,"13,138","43,910,219",278.50,0.923,0.908
VIRGINIA                 ,49770,PULASKI                ,"4,739","18,704,329",328.91,"17,649,445",310.36,"316,635","621,885","116,364",0.944,"4,575","15,244,485",277.63,0.972,1.023
VIRGINIA                 ,49771,RADFORD CITY           ,"1,792","6,415,957",298.36,"6,043,854",281.06,"95,861","235,081","41,161",0.910,"1,720","5,574,833",270.10,0.937,0.996
VIRGINIA                 ,49780,RAPPAHANNOCK           ,"1,445","5,023,712",289.72,"4,629,064",266.96,"199,970","123,932","70,746",0.856,"1,349","4,158,402",256.74,0.917,0.838
VIRGINIA                 ,49790,RICHMOND               ,"1,400","5,219,413",310.68,"5,034,967",299.70,"69,496","91,305","23,645",0.993,"1,341","4,275,707",265.56,1.003,1.075
VIRGINIA                 ,49791,RICHMOND CITY          ,"26,248","105,040,993",333.49,"96,259,822",305.61,"2,986,513","4,405,230","1,389,428",0.966,"24,298","75,341,925",258.39,0.981,1.023
VIRGINIA                 ,49800,ROANOKE                ,"5,774","18,866,412",272.29,"17,216,509",248.48,"595,267","679,480","375,156",0.985,"5,503","15,337,684",232.24,1.020,0.888
VIRGINIA                 ,49801,ROANOKE CITY           ,"17,836","70,595,939",329.84,"64,750,733",302.53,"2,070,069","2,412,213","1,362,924",0.942,"16,815","50,605,278",250.78,0.964,0.987
VIRGINIA                 ,49810,ROCKBRIDGE             ,"1,889","6,018,400",265.50,"5,458,132",240.79,"287,934","179,951","92,383",0.938,"1,814","4,710,355",216.31,0.964,0.901
VIRGINIA                 ,49820,ROCKINGHAM             ,"7,743","27,133,028",292.02,"24,511,358",263.80,"1,237,840","991,143","392,687",0.940,"7,338","19,767,234",224.47,0.976,0.957
VIRGINIA                 ,49830,RUSSELL                ,"3,343","12,619,583",314.58,"11,228,739",279.91,"200,848","1,107,851","82,145",0.943,"3,317","12,714,298",319.41,0.976,0.902
VIRGINIA                 ,49838,SALEM                  ,"5,622","18,621,818",276.03,"17,620,142",261.18,"416,574","371,693","213,409",0.944,"5,334","16,067,094",250.99,0.971,0.979
VIRGINIA                 ,49840,SCOTT                  ,"2,440","10,496,185",358.48,"9,238,148",315.51,"279,565","834,345","144,127",1.040,"2,370","8,767,986",308.21,1.030,1.001
VIRGINIA                 ,49850,SHENANDOAH             ,"6,462","21,440,056",276.49,"20,322,488",262.08,"499,568","466,424","151,576",0.919,"6,146","17,702,688",240.00,0.959,0.934
VIRGINIA                 ,49860,SMYTH                  ,"4,829","16,501,080",284.76,"15,029,717",259.37,"335,427","1,007,754","128,182",0.977,"4,668","15,305,247",273.18,0.994,0.956
VIRGINIA                 ,49867,SOUTH BOSTON CITY      ,815,"2,495,942",255.21,"2,239,312",228.97,"50,915","192,799","12,916",0.964,790,"2,290,599",241.55,0.998,0.998
VIRGINIA                 ,49870,SOUTHAMPTON            ,"1,732","6,421,379",308.96,"5,828,447",280.43,"109,030","447,638","36,264",1.016,"1,662","5,376,603",269.54,1.005,1.050
VIRGINIA                 ,49880,SPOTSYLVANIA           ,"5,280","19,352,453",305.44,"18,631,574",294.06,"365,290","245,907","109,682",0.853,"4,826","16,075,321",277.57,0.926,0.902
VIRGINIA                 ,49890,STAFFORD               ,"6,119","23,975,484",326.52,"23,152,741",315.31,"348,185","350,499","124,059",0.827,"5,562","18,102,157",271.19,0.906,0.915
VIRGINIA                 ,49891,STAUNTON CITY          ,"5,882","21,224,989",300.71,"19,052,424",269.93,"1,272,072","524,634","375,859",0.929,"5,659","16,707,816",246.02,0.963,0.994
VIRGINIA                 ,49892,SUFFOLK CITY           ,"5,124","20,437,775",332.39,"18,919,584",307.70,"302,870","1,111,317","104,004",0.992,"4,869","17,675,393",302.47,0.998,1.039
VIRGINIA                 ,49900,SURRY                  ,771,"2,934,580",317.18,"2,722,147",294.22,"49,739","147,158","15,536",0.929,724,"2,535,802",291.50,0.953,0.983
VIRGINIA                 ,49910,SUSSEX                 ,"1,608","6,571,671",340.57,"5,932,475",307.45,"165,337","428,666","45,193",0.980,"1,550","4,375,059",235.22,0.982,1.057
VIRGINIA                 ,49920,TAZEWELL               ,"6,537","27,973,628",356.61,"25,242,222",321.79,"557,617","1,950,431","223,358",0.916,"6,386","23,989,984",313.01,0.954,1.017
VIRGINIA                 ,49921,VIRGINIA BEACH CITY    ,"37,973","129,971,474",285.23,"124,760,997",273.79,"2,095,254","2,364,057","751,166",0.881,"35,809","130,552,730",303.81,0.935,1.011
VIRGINIA                 ,49930,WARREN                 ,"3,854","15,303,775",330.91,"14,123,350",305.38,"542,328","336,750","301,347",0.893,"3,584","10,730,770",249.48,0.950,0.946
VIRGINIA                 ,49950,WASHINGTON             ,"6,132","19,757,269",268.50,"17,939,860",243.80,"453,742","1,201,430","162,237",0.967,"5,872","19,594,828",278.08,0.990,0.895
VIRGINIA                 ,49951,WAYNESBORO CITY        ,"4,868","15,473,983",264.89,"13,705,251",234.61,"1,005,805","419,248","343,679",0.908,"4,698","14,601,046",258.97,0.948,0.979
VIRGINIA                 ,49960,WESTMORELAND           ,"2,982","11,682,213",326.46,"11,255,478",314.54,"190,423","166,101","70,211",0.923,"2,827","9,471,348",279.11,0.955,0.989
VIRGINIA                 ,49961,WILLIAMSBURG CITY      ,"5,212","15,990,958",255.68,"14,906,003",238.33,"496,363","443,412","145,180",0.944,"4,986","17,403,376",290.82,0.969,1.036
VIRGINIA                 ,49962,WINCHESTER CITY        ,"5,630","18,631,658",275.78,"17,717,097",262.24,"305,922","509,226","99,413",0.897,"5,248","14,729,365",233.86,0.946,0.967
VIRGINIA                 ,49970,WISE                   ,"4,240","25,832,963",507.72,"23,028,909",452.61,"544,975","1,999,419","259,660",0.969,"4,092","17,847,878",363.43,0.992,1.059
VIRGINIA                 ,49980,WYTHE                  ,"4,614","17,823,359",321.91,"16,510,090",298.19,"393,516","764,959","154,794",0.937,"4,479","14,263,173",265.32,0.966,0.969
VIRGINIA                 ,49981,YORK                   ,"10,237","28,473,801",231.79,"26,118,694",212.62,"923,656","1,106,479","324,972",0.844,"9,699","32,908,369",282.72,0.913,0.901
WASHINGTON               ,50000,ADAMS                  ,"1,286","5,122,786",331.96,"4,588,551",297.34,"89,687","412,900","31,648",0.991,"1,228","4,819,231",326.97,1.002,0.876
WASHINGTON               ,50010,ASOTIN                 ,"3,476","12,776,093",306.29,"12,097,877",290.03,"98,429","550,957","28,830",0.960,"3,357","11,845,611",293.99,0.981,0.976
WASHINGTON               ,50020,BENTON                 ,"15,878","50,792,789",266.58,"45,657,333",239.63,"501,269","4,501,040","133,147",0.914,"15,036","52,780,701",292.51,0.950,0.949
WASHINGTON               ,50030,CHELAN                 ,"6,950","20,785,474",249.23,"18,980,012",227.58,"229,112","1,528,426","47,924",0.951,"6,636","22,285,255",279.84,0.975,0.849
WASHINGTON               ,50040,CLALLAM                ,"15,233","44,996,570",246.16,"41,464,382",226.83,"1,277,051","1,979,380","275,757",0.922,"14,731","44,669,612",252.69,0.954,0.874
WASHINGTON               ,50050,CLARK                  ,"22,076","75,988,640",286.84,"68,287,129",257.77,"1,469,548","5,569,230","662,733",0.917,"19,183","57,839,697",251.26,0.967,0.935
WASHINGTON               ,50060,COLUMBIA               ,707,"3,112,626",366.88,"2,893,154",341.01,"33,745","174,656","11,071",0.989,676,"2,631,440",324.03,0.998,0.900
WASHINGTON               ,50070,COWLITZ                ,"8,195","34,579,938",351.64,"30,432,652",309.46,"716,338","3,217,966","212,982",0.946,"7,708","23,519,679",254.27,0.979,0.987
WASHINGTON               ,50080,DOUGLAS                ,"5,952","19,849,162",277.91,"18,067,338",252.96,"164,987","1,573,627","43,210",0.944,"5,681","21,321,251",312.72,0.964,0.911
WASHINGTON               ,50090,FERRY                  ,939,"3,593,415",318.90,"3,257,663",289.11,"55,411","263,649","16,692",0.917,883,"3,023,756",285.21,0.951,0.790
WASHINGTON               ,50100,FRANKLIN               ,"4,281","12,628,301",245.82,"11,506,469",223.98,"186,831","894,700","40,301",0.952,"4,015","12,833,076",266.33,0.984,0.954
